21:14:26 INFO  application.AppManager - Start in browser FIREFOX
21:16:15 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:16:15 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:16:15 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:16:15 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:16:16 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:16:16 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:16:16 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:16:16 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:16:16 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:16 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:16 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:16 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:16 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:16 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:16 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:16 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:17 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:16:17 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:16:20 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:20 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:20 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:20 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:20 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:20 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:20 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:20 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:20 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:16:20 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:16:23 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:23 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:23 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:23 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:23 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:23 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:23 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:23 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:24 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:16:24 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:16:26 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:26 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:26 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:26 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:26 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:26 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:26 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:26 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:27 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:16:27 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:16:29 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:29 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:29 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:29 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:29 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:29 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:29 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:29 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:29 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:16:29 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:16:31 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:31 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:31 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:31 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:31 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:31 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:31 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:31 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:32 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:16:32 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:16:34 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:44 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:44 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:54 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:54 INFO  tests.TestBase - End of method --> addContactTestBase
21:16:54 INFO  tests.TestBase - Start method  --> addContactTestBase
21:16:54 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
21:16:54 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:16:54 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:16:54 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:16:54 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:16:54 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:16:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:16:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:16:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:16:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:16:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:16:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:16:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:16:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:16:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:16:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:16:56 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:16:56 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:16:56 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:16:57 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:16:57 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:16:57 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:16:57 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:16:57 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:16:57 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:16:57 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:16:57 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:16:57 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:16:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:16:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:16:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:16:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:16:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:16:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:16:59 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:16:59 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:16:59 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:16:59 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:16:59 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:59 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:59 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:59 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:59 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:59 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:59 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:16:59 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:16:59 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:16:59 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:17:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:02 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:17:02 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:17:04 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:14 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:14 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:24 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:24 INFO  tests.TestBase - End of method --> addContactTestBase
21:17:24 INFO  tests.TestBase - Start method  --> addContactTestBase
21:17:24 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
21:17:24 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:17:24 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:17:24 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:17:24 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:17:25 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:17:25 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:17:25 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:17:25 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:17:25 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:17:25 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:17:25 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:17:26 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:17:26 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:17:26 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:17:26 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:17:26 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:17:26 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:17:27 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:17:27 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:17:27 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:17:27 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:17:27 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:17:27 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:17:27 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:17:27 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:17:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:17:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:17:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:17:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:17:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:17:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:17:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:17:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:17:29 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:17:29 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:17:29 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:17:29 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:17:29 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:29 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:29 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:29 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:29 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:29 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:29 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:29 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:29 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:17:29 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:17:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:32 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:17:32 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:17:34 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:44 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:44 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:54 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:54 INFO  tests.TestBase - End of method --> addContactTestBase
21:17:54 INFO  tests.TestBase - Start method  --> addContactTestBase
21:17:54 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
21:17:54 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:17:54 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:17:54 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:17:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:17:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:17:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:17:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:17:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:17:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:17:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:17:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:17:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:17:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:17:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:17:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:17:56 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:17:56 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:17:57 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:17:57 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:17:57 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:17:57 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:17:57 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:17:57 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:17:57 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:17:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:17:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:17:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:17:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:17:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:17:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:17:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:17:59 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:17:59 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:17:59 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:17:59 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:17:59 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:17:59 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:17:59 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:59 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:59 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:59 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:59 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:59 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:17:59 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:17:59 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:00 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:18:00 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:18:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:02 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:02 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:02 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:18:02 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:18:05 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:15 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:15 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:25 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:25 INFO  tests.TestBase - End of method --> addContactTestBase
21:18:25 INFO  tests.TestBase - Start method  --> addContactTestBase
21:18:25 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
21:18:25 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:18:25 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:18:25 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:18:25 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:18:25 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:18:25 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:18:25 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:18:25 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:18:25 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:18:26 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:18:26 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:18:26 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:18:26 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:18:26 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:18:26 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:18:27 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:18:27 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:18:27 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:18:27 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:18:27 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:18:27 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:18:27 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:18:27 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:18:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:18:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:18:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:18:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:18:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:18:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:18:29 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:18:29 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:18:29 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:18:29 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:18:29 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:18:29 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:18:29 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:18:29 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:18:30 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:30 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:30 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:30 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:30 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:30 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:30 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:30 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:30 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:18:30 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:18:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:32 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:32 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:32 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:18:32 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:18:35 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:45 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:45 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:18:55 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:18:55 INFO  tests.TestBase - End of method --> addContactTestBase
21:18:55 INFO  tests.TestBase - Start method  --> addContactTestBase
21:18:55 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
